id_vivienda;fexp;upm;periodo;mes;ciudad;id_canton;id_prov
101500002010260102;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260202;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260302;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260402;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260502;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260602;30,1109079661847;10150000201;202302;2;10150;101;1
101500002010260902;30,1109079661847;10150000201;202302;2;10150;101;1
101500003040420103;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420203;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420303;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420403;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420503;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420603;64,008634100334;10150000304;202303;3;10150;101;1
101500003040420703;64,008634100334;10150000304;202303;3;10150;101;1
101500011010280101;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280201;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280401;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280501;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280601;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280701;558,366083040128;10150001101;202301;1;10150;101;1
101500011010280801;558,366083040128;10150001101;202301;1;10150;101;1
101500013070370101;40,8205856953811;10150001307;202301;1;10150;101;1
101500013070370201;40,8205856953811;10150001307;202301;1;10150;101;1
101500013070370301;40,8205856953811;10150001307;202301;1;10150;101;1
101500013070370501;40,8205856953811;10150001307;202301;1;10150;101;1
101500013070370701;40,8205856953811;10150001307;202301;1;10150;101;1
101500013070370901;40,8205856953811;10150001307;202301;1;10150;101;1
101500017010280101;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280201;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280301;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280401;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280501;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280601;48,3961174314175;10150001701;202301;1;10150;101;1
101500017010280701;48,3961174314175;10150001701;202301;1;10150;101;1
101500017060290101;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290201;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290301;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290501;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290601;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290701;31,6347049537083;10150001706;202301;1;10150;101;1
101500017060290901;31,6347049537083;10150001706;202301;1;10150;101;1
101500021030340103;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340203;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340303;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340403;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340503;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340603;19,1916191939958;10150002103;202303;3;10150;101;1
101500021030340903;19,1916191939958;10150002103;202303;3;10150;101;1
101500032030280101;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280201;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280301;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280401;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280501;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280601;56,6307164619602;10150003203;202301;1;10150;101;1
101500032030280701;56,6307164619602;10150003203;202301;1;10150;101;1
101500033020270103;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270203;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270303;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270403;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270503;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270603;69,1634185082295;10150003302;202303;3;10150;101;1
101500033020270703;69,1634185082295;10150003302;202303;3;10150;101;1
101500036020410102;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410202;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410302;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410402;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410602;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410802;25,0270499177004;10150003602;202302;2;10150;101;1
101500036020410902;25,0270499177004;10150003602;202302;2;10150;101;1
101500038060250101;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250201;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250301;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250401;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250501;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250601;50,7720618313109;10150003806;202301;1;10150;101;1
101500038060250701;50,7720618313109;10150003806;202301;1;10150;101;1
101500039010260102;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260202;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260302;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260402;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260502;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260602;49,0064930798211;10150003901;202302;2;10150;101;1
101500039010260702;49,0064930798211;10150003901;202302;2;10150;101;1
101500039030410202;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030410302;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030410402;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030410502;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030410802;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030410902;26,4686548556894;10150003903;202302;2;10150;101;1
101500039030411002;26,4686548556894;10150003903;202302;2;10150;101;1
101500049010270103;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270203;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270303;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270403;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270603;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270703;78,669525759119;10150004901;202303;3;10150;101;1
101500049010270803;78,669525759119;10150004901;202303;3;10150;101;1
101500051010310102;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010310302;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010310402;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010310602;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010310702;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010310902;61,9033376022307;10150005101;202302;2;10150;101;1
101500051010311002;61,9033376022307;10150005101;202302;2;10150;101;1
101500051030250101;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250201;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250301;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250401;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250501;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250601;141,357258653834;10150005103;202301;1;10150;101;1
101500051030250701;141,357258653834;10150005103;202301;1;10150;101;1
101500052030410102;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030410302;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030410402;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030410502;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030410602;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030410902;32,5712036297232;10150005203;202302;2;10150;101;1
101500052030411002;32,5712036297232;10150005203;202302;2;10150;101;1
101500054010410102;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410402;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410502;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410602;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410702;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410802;29,031756801795;10150005401;202302;2;10150;101;1
101500054010410902;29,031756801795;10150005401;202302;2;10150;101;1
101500056010270103;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270203;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270303;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270403;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270503;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270603;86,5157344191633;10150005601;202303;3;10150;101;1
101500056010270703;86,5157344191633;10150005601;202303;3;10150;101;1
101500057010250101;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250201;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250301;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250401;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250501;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250601;45,8346860380077;10150005701;202301;1;10150;101;1
101500057010250701;45,8346860380077;10150005701;202301;1;10150;101;1
101500062020370101;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370201;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370301;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370401;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370601;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370701;59,3493001464457;10150006202;202301;1;10150;101;1
101500062020370801;59,3493001464457;10150006202;202301;1;10150;101;1
101500063030260102;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260202;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260302;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260402;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260502;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260702;146,204117033575;10150006303;202302;2;10150;101;1
101500063030260802;146,204117033575;10150006303;202302;2;10150;101;1
101500065040420103;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420203;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420303;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420403;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420503;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420603;55,0288059501808;10150006504;202303;3;10150;101;1
101500065040420803;55,0288059501808;10150006504;202303;3;10150;101;1
101500066020420203;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020420303;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020420503;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020420603;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020420803;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020420903;27,4354688402591;10150006602;202303;3;10150;101;1
101500066020421003;27,4354688402591;10150006602;202303;3;10150;101;1
101500075010250101;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250201;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250301;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250501;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250601;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250701;64,9997580996658;10150007501;202301;1;10150;101;1
101500075010250801;64,9997580996658;10150007501;202301;1;10150;101;1
101500075020420103;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420203;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420303;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420403;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420503;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420603;27,1005156556189;10150007502;202303;3;10150;101;1
101500075020420703;27,1005156556189;10150007502;202303;3;10150;101;1
101500077030260102;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260202;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260302;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260402;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260502;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260602;77,2582956518984;10150007703;202302;2;10150;101;1
101500077030260702;77,2582956518984;10150007703;202302;2;10150;101;1
101500088010420103;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010420203;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010420503;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010420603;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010420703;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010420803;17,2877694364379;10150008801;202303;3;10150;101;1
101500088010421003;17,2877694364379;10150008801;202303;3;10150;101;1
101500093030280101;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280201;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280301;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280401;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280501;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280601;40,1593249893379;10150009303;202301;1;10150;101;1
101500093030280701;40,1593249893379;10150009303;202301;1;10150;101;1
101500102040260102;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260202;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260302;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260402;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260502;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260602;28,8761643556644;10150010204;202302;2;10150;101;1
101500102040260702;28,8761643556644;10150010204;202302;2;10150;101;1
101500104010270103;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270203;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270303;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270403;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270503;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270603;96,202375384503;10150010401;202303;3;10150;101;1
101500104010270703;96,202375384503;10150010401;202303;3;10150;101;1
101500113010320102;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320202;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320302;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320402;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320502;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320702;37,3040674718817;10150011301;202302;2;10150;101;1
101500113010320802;37,3040674718817;10150011301;202302;2;10150;101;1
101500114020370101;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370201;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370301;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370401;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370501;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370601;47,8839605560111;10150011402;202301;1;10150;101;1
101500114020370701;47,8839605560111;10150011402;202301;1;10150;101;1
101500114030280101;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280201;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280401;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280501;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280601;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280701;21,9754995349517;10150011403;202301;1;10150;101;1
101500114030280901;21,9754995349517;10150011403;202301;1;10150;101;1
101500115010370101;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370401;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370501;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370601;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370701;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370801;28,4888631326524;10150011501;202301;1;10150;101;1
101500115010370901;28,4888631326524;10150011501;202301;1;10150;101;1
101500119020350103;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350203;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350303;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350403;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350503;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350603;29,3282485961022;10150011902;202303;3;10150;101;1
101500119020350703;29,3282485961022;10150011902;202303;3;10150;101;1
101500126010420103;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420203;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420303;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420403;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420503;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420603;163,415871505926;10150012601;202303;3;10150;101;1
101500126010420703;163,415871505926;10150012601;202303;3;10150;101;1
101500127020320102;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320202;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320302;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320402;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320502;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320602;72,9927611483555;10150012702;202302;2;10150;101;1
101500127020320702;72,9927611483555;10150012702;202302;2;10150;101;1
101500131030320102;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320202;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320302;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320402;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320502;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320602;24,1095767153102;10150013103;202302;2;10150;101;1
101500131030320702;24,1095767153102;10150013103;202302;2;10150;101;1
101500133020320202;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320402;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320502;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320602;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320702;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320802;37,4682664098924;10150013302;202302;2;10150;101;1
101500133020320902;37,4682664098924;10150013302;202302;2;10150;101;1
101500137010420203;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420303;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420403;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420503;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420603;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420703;38,487552624253;10150013701;202303;3;10150;101;1
101500137010420803;38,487552624253;10150013701;202303;3;10150;101;1
101500139050290101;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290201;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290301;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290401;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290501;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290601;25,2824023169102;10150013905;202301;1;10150;101;1
101500139050290901;25,2824023169102;10150013905;202301;1;10150;101;1
101500141020320102;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320202;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320302;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320402;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320502;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320602;284,842106683339;10150014102;202302;2;10150;101;1
101500141020320702;284,842106683339;10150014102;202302;2;10150;101;1
101500141040420103;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420203;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420503;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420603;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420703;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420803;27,730373421229;10150014104;202303;3;10150;101;1
101500141040420903;27,730373421229;10150014104;202303;3;10150;101;1
101500142010350103;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350203;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350303;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350403;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350503;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350603;159,245986143855;10150014201;202303;3;10150;101;1
101500142010350703;159,245986143855;10150014201;202303;3;10150;101;1
101500146020290101;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290201;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290301;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290401;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290501;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290601;58,5248406795691;10150014602;202301;1;10150;101;1
101500146020290701;58,5248406795691;10150014602;202301;1;10150;101;1
101500147020370101;33,4259011588651;10150014702;202301;1;10150;101;1
101500147020370201;33,4259011588651;10150014702;202301;1;10150;101;1
101500147020370301;33,4259011588651;10150014702;202301;1;10150;101;1
101500147020370501;33,4259011588651;10150014702;202301;1;10150;101;1
101500147020370701;33,4259011588651;10150014702;202301;1;10150;101;1
101500147020371001;33,4259011588651;10150014702;202301;1;10150;101;1
101500154010340103;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340203;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340303;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340403;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340503;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340603;134,440279960577;10150015401;202303;3;10150;101;1
101500154010340703;134,440279960577;10150015401;202303;3;10150;101;1
101500155010250201;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250301;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250401;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250501;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250701;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250801;58,5916488152597;10150015501;202301;1;10150;101;1
101500155010250901;58,5916488152597;10150015501;202301;1;10150;101;1
101500157020320102;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320202;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320302;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320402;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320502;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320602;43,350274526474;10150015702;202302;2;10150;101;1
101500157020320702;43,350274526474;10150015702;202302;2;10150;101;1
101500161020270103;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270203;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270303;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270403;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270503;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270603;37,1819450571502;10150016102;202303;3;10150;101;1
101500161020270703;37,1819450571502;10150016102;202303;3;10150;101;1
101500162040320202;19,5304070467117;10150016204;202302;2;10150;101;1
101500162040320302;19,5304070467117;10150016204;202302;2;10150;101;1
101500162040320502;19,5304070467117;10150016204;202302;2;10150;101;1
101500162040320602;19,5304070467117;10150016204;202302;2;10150;101;1
101500162040320702;19,5304070467117;10150016204;202302;2;10150;101;1
101500162040320902;19,5304070467117;10150016204;202302;2;10150;101;1
101500163020420103;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420203;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420303;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420403;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420503;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420603;77,8623715281863;10150016302;202303;3;10150;101;1
101500163020420703;77,8623715281863;10150016302;202303;3;10150;101;1
101500164020320102;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320202;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320302;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320402;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320502;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320602;45,5883127659944;10150016402;202302;2;10150;101;1
101500164020320702;45,5883127659944;10150016402;202302;2;10150;101;1
101500167020310102;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310202;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310302;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310402;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310502;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310602;39,2441573986856;10150016702;202302;2;10150;101;1
101500167020310702;39,2441573986856;10150016702;202302;2;10150;101;1
101500168030420103;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420203;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420403;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420503;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420603;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420703;46,2281723501699;10150016803;202303;3;10150;101;1
101500168030420903;46,2281723501699;10150016803;202303;3;10150;101;1
101500170010280101;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280201;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280301;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280401;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280501;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280601;23,3272008719897;10150017001;202301;1;10150;101;1
101500170010280701;23,3272008719897;10150017001;202301;1;10150;101;1
101500171020420103;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420203;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420303;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420403;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420503;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420603;45,3247897694763;10150017102;202303;3;10150;101;1
101500171020420703;45,3247897694763;10150017102;202303;3;10150;101;1
101500173020370101;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370201;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370301;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370401;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370501;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370601;40,7406900429362;10150017302;202301;1;10150;101;1
101500173020370701;40,7406900429362;10150017302;202301;1;10150;101;1
101500174030410202;26,3315770210862;10150017403;202302;2;10150;101;1
101500174030410702;26,3315770210862;10150017403;202302;2;10150;101;1
101500174030410802;26,3315770210862;10150017403;202302;2;10150;101;1
101500174030410902;26,3315770210862;10150017403;202302;2;10150;101;1
101500174030411002;26,3315770210862;10150017403;202302;2;10150;101;1
101500176020310102;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310202;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310302;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310402;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310502;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310602;139,017179836927;10150017602;202302;2;10150;101;1
101500176020310702;139,017179836927;10150017602;202302;2;10150;101;1
101500177010260102;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260202;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260302;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260402;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260502;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260602;122,39762258542;10150017701;202302;2;10150;101;1
101500177010260702;122,39762258542;10150017701;202302;2;10150;101;1
101500178010340103;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340203;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340303;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340403;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340503;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340603;100,48035882648;10150017801;202303;3;10150;101;1
101500178010340703;100,48035882648;10150017801;202303;3;10150;101;1
101500180030320102;47,2667507984722;10150018003;202302;2;10150;101;1
101500180030320202;47,2667507984722;10150018003;202302;2;10150;101;1
101500180030320302;47,2667507984722;10150018003;202302;2;10150;101;1
101500180030320402;47,2667507984722;10150018003;202302;2;10150;101;1
